player_sum,dealer_showing,soft,double_possible,split_possible,true_count,action
15,3,False,True,False,-9,draw
15,3,False,True,False,-8,double
15,3,False,True,False,-7,draw
15,3,False,True,False,-6,double
15,3,False,True,False,-5,double
15,3,False,True,False,-4,double
15,3,False,True,False,-3,double
15,3,False,True,False,-2,double
15,3,False,True,False,-1,double
15,3,False,True,False,0,double
15,3,False,True,False,1,double
15,3,False,True,False,2,double
15,3,False,True,False,3,double
15,3,False,True,False,4,double
15,3,False,True,False,5,double
15,3,False,True,False,6,double
15,3,False,True,False,7,double
15,3,False,True,False,8,double
15,3,False,True,False,9,double
15,3,False,True,False,10,double
15,3,False,True,False,11,double
15,3,False,True,False,12,stand
15,3,False,True,False,13,double
15,3,True,False,False,-8,stand
15,3,True,False,False,-6,stand
15,3,True,False,False,-5,draw
15,3,True,False,False,-4,draw
15,3,True,False,False,-3,draw
15,3,True,False,False,-2,stand
15,3,True,False,False,-1,draw
15,3,True,False,False,0,draw
15,3,True,False,False,1,draw
15,3,True,False,False,2,stand
15,3,True,False,False,3,draw
15,3,True,False,False,4,stand
15,3,True,False,False,5,stand
15,3,True,False,False,6,stand
15,3,True,False,False,7,draw
15,3,True,False,False,8,draw
15,3,True,False,False,9,draw
15,3,True,True,False,-11,stand
15,3,True,True,False,-10,stand
15,3,True,True,False,-9,double
15,3,True,True,False,-8,double
15,3,True,True,False,-7,double
15,3,True,True,False,-6,draw
15,3,True,True,False,-5,double
15,3,True,True,False,-4,double
15,3,True,True,False,-3,double
15,3,True,True,False,-2,double
15,3,True,True,False,-1,double
15,3,True,True,False,0,double
15,3,True,True,False,1,double
15,3,True,True,False,2,double
15,3,True,True,False,3,double
15,3,True,True,False,4,double
15,3,True,True,False,5,double
15,3,True,True,False,6,draw
15,3,True,True,False,7,double
15,3,True,True,False,8,double
15,3,True,True,False,9,stand
15,3,True,True,False,10,stand
15,3,True,True,False,11,stand
15,4,False,False,False,-10,draw
15,4,False,False,False,-9,stand
15,4,False,False,False,-8,stand
15,4,False,False,False,-7,draw
15,4,False,False,False,-6,draw
15,4,False,False,False,-5,draw
15,4,False,False,False,-4,draw
15,4,False,False,False,-3,draw
15,4,False,False,False,-2,draw
15,4,False,False,False,-1,draw
15,4,False,False,False,0,draw
15,4,False,False,False,1,stand
15,4,False,False,False,2,draw
15,4,False,False,False,3,draw
15,4,False,False,False,4,draw
15,4,False,False,False,5,draw
15,4,False,False,False,6,draw
15,4,False,False,False,7,draw
15,4,False,False,False,8,draw
15,4,False,False,False,9,draw
15,4,False,False,False,10,draw
15,4,False,False,False,11,draw
15,4,False,False,False,12,draw
15,4,False,True,False,-11,draw
15,4,False,True,False,-10,draw
15,4,False,True,False,-9,double
15,4,False,True,False,-8,draw
15,4,False,True,False,-7,double
15,4,False,True,False,-6,double
15,4,False,True,False,-5,double
15,4,False,True,False,-4,double
15,4,False,True,False,-3,double
15,4,False,True,False,-2,double
15,4,False,True,False,-1,double
15,4,False,True,False,0,double
15,4,False,True,False,1,double
15,4,False,True,False,2,double
15,4,False,True,False,3,double
15,4,False,True,False,4,double
15,4,False,True,False,5,double
15,4,False,True,False,6,double
15,4,False,True,False,7,double
15,4,False,True,False,8,double
15,4,False,True,False,9,double
15,4,False,True,False,10,draw
15,4,False,True,False,11,double
15,4,False,True,False,12,stand
15,4,True,False,False,-6,draw
15,4,True,False,False,-5,stand
15,4,True,False,False,-4,stand
15,4,True,False,False,-2,stand
15,4,True,False,False,-1,stand
15,4,True,False,False,0,draw
15,4,True,False,False,1,stand
15,4,True,False,False,2,draw
15,4,True,False,False,3,stand
15,4,True,False,False,5,stand
15,4,True,False,False,7,draw
15,4,True,False,False,8,stand
15,4,True,True,False,-9,draw
15,4,True,True,False,-8,draw
15,4,True,True,False,-7,draw
15,4,True,True,False,-6,double
15,4,True,True,False,-5,double
15,4,True,True,False,-4,double
15,4,True,True,False,-3,double
15,4,True,True,False,-2,double
15,4,True,True,False,-1,double
15,4,True,True,False,0,double
15,4,True,True,False,1,double
15,4,True,True,False,2,double
15,4,True,True,False,3,double
15,4,True,True,False,4,double
15,4,True,True,False,5,double
15,4,True,True,False,6,draw
15,4,True,True,False,7,stand
15,4,True,True,False,8,stand
15,4,True,True,False,9,draw
15,4,True,True,False,10,draw
15,4,True,True,False,11,stand
15,5,False,False,False,-10,stand
15,5,False,False,False,-9,stand
15,5,False,False,False,-8,draw
15,5,False,False,False,-7,draw
15,5,False,False,False,-6,draw
15,5,False,False,False,-5,stand
15,5,False,False,False,-4,draw
15,5,False,False,False,-3,draw
15,5,False,False,False,-2,draw
15,5,False,False,False,-1,draw
15,5,False,False,False,0,draw
15,5,False,False,False,1,draw
15,5,False,False,False,2,draw
15,5,False,False,False,3,draw
15,5,False,False,False,4,draw
15,5,False,False,False,5,draw
15,5,False,False,False,6,draw
15,5,False,False,False,7,draw
15,5,False,False,False,8,draw
15,5,False,False,False,9,stand
15,5,False,False,False,10,stand
15,5,False,True,False,-11,stand
15,5,False,True,False,-10,double
15,5,False,True,False,-9,draw
15,5,False,True,False,-8,draw
15,5,False,True,False,-7,double
15,5,False,True,False,-6,double
15,5,False,True,False,-5,double
15,5,False,True,False,-4,double
15,5,False,True,False,-3,double
15,5,False,True,False,-2,double
15,5,False,True,False,-1,double
15,5,False,True,False,0,double
15,5,False,True,False,1,double
15,5,False,True,False,2,double
15,5,False,True,False,3,double
15,5,False,True,False,4,double
15,5,False,True,False,5,double
15,5,False,True,False,6,double
15,5,False,True,False,7,double
15,5,False,True,False,8,double
15,5,False,True,False,9,double
15,5,False,True,False,10,draw
15,5,False,True,False,11,draw
15,5,False,True,False,12,double
15,5,False,True,False,13,stand
15,5,True,False,False,-9,stand
15,5,True,False,False,-6,draw
15,5,True,False,False,-3,draw
15,5,True,False,False,-2,stand
15,5,True,False,False,-1,stand
15,5,True,False,False,0,draw
15,5,True,False,False,1,draw
15,5,True,False,False,2,draw
15,5,True,False,False,3,stand
15,5,True,False,False,4,stand
15,5,True,False,False,5,stand
15,5,True,False,False,6,stand
15,5,True,False,False,7,draw
15,5,True,False,False,8,draw
15,5,True,True,False,-11,double
15,5,True,True,False,-10,draw
15,5,True,True,False,-9,draw
15,5,True,True,False,-8,double
15,5,True,True,False,-7,double
15,5,True,True,False,-6,stand
15,5,True,True,False,-5,double
15,5,True,True,False,-4,double
15,5,True,True,False,-3,draw
15,5,True,True,False,-2,double
15,5,True,True,False,-1,double
15,5,True,True,False,0,double
15,5,True,True,False,1,double
15,5,True,True,False,2,double
15,5,True,True,False,3,double
15,5,True,True,False,4,double
15,5,True,True,False,5,double
15,5,True,True,False,6,draw
15,5,True,True,False,7,draw
15,5,True,True,False,8,double
15,5,True,True,False,9,double
15,5,True,True,False,10,draw
15,5,True,True,False,11,double
15,6,False,False,False,-8,stand
15,6,False,False,False,-7,draw
15,6,False,False,False,-6,draw
15,6,False,False,False,-5,draw
15,6,False,False,False,-4,draw
15,6,False,False,False,-3,draw
15,6,False,False,False,-2,draw
15,6,False,False,False,-1,draw
15,6,False,False,False,0,draw
15,6,False,False,False,1,draw
15,6,False,False,False,2,draw
15,6,False,False,False,3,draw
15,6,False,False,False,4,draw
15,6,False,False,False,5,draw
15,6,False,False,False,6,draw
15,6,False,False,False,7,draw
15,6,False,False,False,8,stand
15,6,False,False,False,9,stand
15,6,False,False,False,10,draw
15,6,False,False,False,11,stand
15,6,False,False,False,12,stand
15,6,False,True,False,-12,draw
15,6,False,True,False,-11,draw
15,6,False,True,False,-10,double
15,6,False,True,False,-9,draw
15,6,False,True,False,-8,draw
15,6,False,True,False,-7,draw
15,6,False,True,False,-6,double
15,6,False,True,False,-5,double
15,6,False,True,False,-4,double
15,6,False,True,False,-3,double
15,6,False,True,False,-2,double
15,6,False,True,False,-1,double
15,6,False,True,False,0,double
15,6,False,True,False,1,double
15,6,False,True,False,2,double
15,6,False,True,False,3,double
15,6,False,True,False,4,double
15,6,False,True,False,5,double
15,6,False,True,False,6,double
15,6,False,True,False,7,double
15,6,False,True,False,8,double
15,6,False,True,False,9,double
15,6,False,True,False,10,draw
15,6,False,True,False,11,draw
15,6,False,True,False,12,stand
15,6,False,True,False,13,draw
15,6,True,False,False,-7,draw
15,6,True,False,False,-5,draw
15,6,True,False,False,-4,draw
15,6,True,False,False,-3,stand
15,6,True,False,False,-2,stand
15,6,True,False,False,-1,draw
15,6,True,False,False,0,stand
15,6,True,False,False,1,stand
15,6,True,False,False,2,draw
15,6,True,False,False,3,draw
15,6,True,False,False,4,draw
15,6,True,False,False,5,stand
15,6,True,False,False,6,draw
15,6,True,True,False,-10,stand
15,6,True,True,False,-9,stand
15,6,True,True,False,-8,stand
15,6,True,True,False,-7,stand
15,6,True,True,False,-6,double
15,6,True,True,False,-5,double
15,6,True,True,False,-4,double
15,6,True,True,False,-3,draw
15,6,True,True,False,-2,double
15,6,True,True,False,-1,double
15,6,True,True,False,0,double
15,6,True,True,False,1,double
15,6,True,True,False,2,double
15,6,True,True,False,3,double
15,6,True,True,False,4,double
15,6,True,True,False,5,double
15,6,True,True,False,6,double
15,6,True,True,False,7,double
15,6,True,True,False,8,double
15,6,True,True,False,9,draw
15,6,True,True,False,10,double
15,6,True,True,False,11,double
15,7,False,False,False,-11,draw
15,7,False,False,False,-10,draw
15,7,False,False,False,-9,draw
15,7,False,False,False,-8,stand
15,7,False,False,False,-7,stand
15,7,False,False,False,-6,draw
15,7,False,False,False,-5,draw
15,7,False,False,False,-4,stand
15,7,False,False,False,-3,draw
15,7,False,False,False,-2,draw
15,7,False,False,False,-1,draw
15,7,False,False,False,0,draw
15,7,False,False,False,1,draw
15,7,False,False,False,2,draw
15,7,False,False,False,3,draw
15,7,False,False,False,4,stand
15,7,False,False,False,5,stand
15,7,False,False,False,6,draw
15,7,False,False,False,7,draw
15,7,False,False,False,8,draw
15,7,False,False,False,9,draw
15,7,False,False,False,10,draw
15,7,False,False,False,11,stand
15,7,False,False,False,14,stand
15,7,False,True,False,-11,draw
15,7,False,True,False,-10,double
15,7,False,True,False,-9,double
15,7,False,True,False,-8,double
15,7,False,True,False,-7,double
15,7,False,True,False,-6,double
15,7,False,True,False,-5,double
15,7,False,True,False,-4,double
15,7,False,True,False,-3,double
15,7,False,True,False,-2,double
15,7,False,True,False,-1,double
15,7,False,True,False,0,double
15,7,False,True,False,1,double
15,7,False,True,False,2,double
15,7,False,True,False,3,double
15,7,False,True,False,4,double
15,7,False,True,False,5,double
15,7,False,True,False,6,double
15,7,False,True,False,7,double
15,7,False,True,False,8,double
15,7,False,True,False,9,double
15,7,False,True,False,10,stand
15,7,False,True,False,11,stand
15,7,False,True,False,12,stand
15,7,True,False,False,-6,stand
15,7,True,False,False,-4,draw
15,7,True,False,False,-3,stand
15,7,True,False,False,-2,draw
15,7,True,False,False,-1,stand
15,7,True,False,False,0,stand
15,7,True,False,False,1,draw
15,7,True,False,False,2,draw
15,7,True,False,False,3,draw
15,7,True,False,False,5,draw
15,7,True,False,False,6,draw
15,7,True,True,False,-12,stand
15,7,True,True,False,-10,double
15,7,True,True,False,-9,double
15,7,True,True,False,-8,double
15,7,True,True,False,-7,draw
15,7,True,True,False,-6,draw
15,7,True,True,False,-5,double
15,7,True,True,False,-4,double
15,7,True,True,False,-3,double
15,7,True,True,False,-2,double
15,7,True,True,False,-1,double
15,7,True,True,False,0,double
15,7,True,True,False,1,double
15,7,True,True,False,2,double
15,7,True,True,False,3,double
15,7,True,True,False,4,double
15,7,True,True,False,5,double
15,7,True,True,False,6,double
15,7,True,True,False,7,stand
15,7,True,True,False,8,double
15,7,True,True,False,9,double
15,7,True,True,False,10,stand
15,8,False,False,False,-10,draw
15,8,False,False,False,-9,draw
15,8,False,False,False,-8,stand
15,8,False,False,False,-7,draw
15,8,False,False,False,-6,stand
15,8,False,False,False,-5,draw
15,8,False,False,False,-4,draw
15,8,False,False,False,-3,draw
15,8,False,False,False,-2,draw
15,8,False,False,False,-1,draw
15,8,False,False,False,0,draw
15,8,False,False,False,1,draw
15,8,False,False,False,2,draw
15,8,False,False,False,3,stand
15,8,False,False,False,4,draw
15,8,False,False,False,5,draw
15,8,False,False,False,6,draw
15,8,False,False,False,7,draw
15,8,False,False,False,8,stand
15,8,False,False,False,9,draw
15,8,False,False,False,10,draw
15,8,False,False,False,11,draw
15,8,False,True,False,-13,stand
15,8,False,True,False,-12,double
15,8,False,True,False,-11,double
15,8,False,True,False,-10,double
15,8,False,True,False,-9,double
15,8,False,True,False,-8,double
15,8,False,True,False,-7,double
15,8,False,True,False,-6,double
15,8,False,True,False,-5,double
15,8,False,True,False,-4,double
15,8,False,True,False,-3,double
15,8,False,True,False,-2,double
15,8,False,True,False,-1,double
15,8,False,True,False,0,double
15,8,False,True,False,1,double
15,8,False,True,False,2,double
15,8,False,True,False,3,double
15,8,False,True,False,4,double
15,8,False,True,False,5,double
15,8,False,True,False,6,double
15,8,False,True,False,7,double
15,8,False,True,False,8,double
15,8,False,True,False,9,double
15,8,False,True,False,10,draw
15,8,False,True,False,11,draw
15,8,True,False,False,-8,stand
15,8,True,False,False,-7,draw
15,8,True,False,False,-6,stand
15,8,True,False,False,-5,draw
15,8,True,False,False,-4,draw
15,8,True,False,False,-3,stand
15,8,True,False,False,-2,stand
15,8,True,False,False,-1,draw
15,8,True,False,False,0,stand
15,8,True,False,False,1,stand
15,8,True,False,False,2,draw
15,8,True,False,False,3,draw
15,8,True,False,False,4,stand
15,8,True,False,False,6,draw
15,8,True,False,False,7,draw
15,8,True,False,False,8,draw
15,8,True,False,False,11,draw
15,8,True,True,False,-11,stand
15,8,True,True,False,-10,stand
15,8,True,True,False,-9,stand
15,8,True,True,False,-8,draw
15,8,True,True,False,-7,draw
15,8,True,True,False,-6,double
15,8,True,True,False,-5,double
15,8,True,True,False,-4,double
15,8,True,True,False,-3,double
15,8,True,True,False,-2,double
15,8,True,True,False,-1,double
15,8,True,True,False,0,double
15,8,True,True,False,1,double
15,8,True,True,False,2,double
15,8,True,True,False,3,double
15,8,True,True,False,4,double
15,8,True,True,False,5,double
15,8,True,True,False,6,double
15,8,True,True,False,7,double
15,8,True,True,False,8,double
15,8,True,True,False,9,double
15,8,True,True,False,10,stand
15,9,False,False,False,-11,draw
15,9,False,False,False,-10,draw
15,9,False,False,False,-9,stand
15,9,False,False,False,-8,draw
15,9,False,False,False,-7,draw
15,9,False,False,False,-6,stand
15,9,False,False,False,-5,draw
15,9,False,False,False,-4,draw
15,9,False,False,False,-3,draw
15,9,False,False,False,-2,draw
15,9,False,False,False,-1,draw
15,9,False,False,False,0,draw
15,9,False,False,False,1,draw
15,9,False,False,False,2,draw
15,9,False,False,False,3,stand
15,9,False,False,False,4,draw
15,9,False,False,False,5,draw
15,9,False,False,False,6,draw
15,9,False,False,False,7,stand
15,9,False,False,False,8,draw
15,9,False,False,False,9,stand
15,9,False,False,False,10,draw
15,9,False,False,False,11,draw
15,9,False,False,False,12,stand
15,9,False,True,False,-12,draw
15,9,False,True,False,-11,stand
15,9,False,True,False,-10,draw
15,9,False,True,False,-9,stand
15,9,False,True,False,-8,double
15,9,False,True,False,-7,double
15,9,False,True,False,-6,double
15,9,False,True,False,-5,double
15,9,False,True,False,-4,double
15,9,False,True,False,-3,double
15,9,False,True,False,-2,double
15,9,False,True,False,-1,double
15,9,False,True,False,0,double
15,9,False,True,False,1,double
15,9,False,True,False,2,double
15,9,False,True,False,3,double
15,9,False,True,False,4,double
15,9,False,True,False,5,double
15,9,False,True,False,6,double
15,9,False,True,False,7,double
15,9,False,True,False,8,double
15,9,False,True,False,9,double
15,9,False,True,False,10,draw
15,9,False,True,False,11,draw
15,9,False,True,False,12,stand
15,9,True,False,False,-6,stand
15,9,True,False,False,-3,draw
15,9,True,False,False,-2,draw
15,9,True,False,False,-1,draw
15,9,True,False,False,0,stand
15,9,True,False,False,1,stand
15,9,True,False,False,2,stand
15,9,True,False,False,3,draw
15,9,True,False,False,4,draw
15,9,True,False,False,5,draw
15,9,True,False,False,7,draw
15,9,True,True,False,-11,stand
15,9,True,True,False,-10,draw
15,9,True,True,False,-9,double
15,9,True,True,False,-8,double
15,9,True,True,False,-7,draw
15,9,True,True,False,-6,double
15,9,True,True,False,-5,double
15,9,True,True,False,-4,double
15,9,True,True,False,-3,double
15,9,True,True,False,-2,double
15,9,True,True,False,-1,double
15,9,True,True,False,0,double
15,9,True,True,False,1,double
15,9,True,True,False,2,double
15,9,True,True,False,3,double
15,9,True,True,False,4,double
15,9,True,True,False,5,double
15,9,True,True,False,6,double
15,9,True,True,False,7,double
15,9,True,True,False,8,double
15,9,True,True,False,9,double
15,9,True,True,False,10,draw
15,10,False,False,False,-12,draw
15,10,False,False,False,-11,stand
15,10,False,False,False,-10,draw
15,10,False,False,False,-9,draw
15,10,False,False,False,-8,draw
15,10,False,False,False,-7,draw
15,10,False,False,False,-6,draw
15,10,False,False,False,-5,draw
15,10,False,False,False,-4,draw
15,10,False,False,False,-3,draw
15,10,False,False,False,-2,draw
15,10,False,False,False,-1,draw
15,10,False,False,False,0,draw
15,10,False,False,False,1,draw
15,10,False,False,False,2,draw
15,10,False,False,False,3,draw
15,10,False,False,False,4,draw
15,10,False,False,False,5,draw
15,10,False,False,False,6,draw
15,10,False,False,False,7,draw
15,10,False,False,False,8,draw
15,10,False,False,False,9,draw
15,10,False,False,False,10,draw
15,10,False,False,False,11,draw
15,10,False,False,False,12,draw
15,10,False,True,False,-13,stand
15,10,False,True,False,-12,stand
15,10,False,True,False,-11,stand
15,10,False,True,False,-10,draw
15,10,False,True,False,-9,double
15,10,False,True,False,-8,double
15,10,False,True,False,-7,double
15,10,False,True,False,-6,double
15,10,False,True,False,-5,double
15,10,False,True,False,-4,draw
15,10,False,True,False,-3,draw
15,10,False,True,False,-2,draw
15,10,False,True,False,-1,draw
15,10,False,True,False,0,draw
15,10,False,True,False,1,draw
15,10,False,True,False,2,draw
15,10,False,True,False,3,draw
15,10,False,True,False,4,draw
15,10,False,True,False,5,draw
15,10,False,True,False,6,draw
15,10,False,True,False,7,draw
15,10,False,True,False,8,draw
15,10,False,True,False,9,draw
15,10,False,True,False,10,draw
15,10,False,True,False,11,stand
15,10,True,False,False,-9,draw
15,10,True,False,False,-8,stand
15,10,True,False,False,-6,draw
15,10,True,False,False,-5,draw
15,10,True,False,False,-4,draw
15,10,True,False,False,-3,stand
15,10,True,False,False,-2,draw
15,10,True,False,False,-1,draw
15,10,True,False,False,0,draw
15,10,True,False,False,1,draw
15,10,True,False,False,2,draw
15,10,True,False,False,3,draw
15,10,True,False,False,4,draw
15,10,True,False,False,5,draw
15,10,True,False,False,6,draw
15,10,True,False,False,7,draw
15,10,True,False,False,9,stand
15,10,True,True,False,-11,double
15,10,True,True,False,-10,draw
15,10,True,True,False,-9,draw
15,10,True,True,False,-8,double
15,10,True,True,False,-7,double
15,10,True,True,False,-6,double
15,10,True,True,False,-5,double
15,10,True,True,False,-4,double
15,10,True,True,False,-3,double
15,10,True,True,False,-2,double
15,10,True,True,False,-1,double
15,10,True,True,False,0,double
15,10,True,True,False,1,double
15,10,True,True,False,2,double
15,10,True,True,False,3,double
15,10,True,True,False,4,double
15,10,True,True,False,5,draw
15,10,True,True,False,6,draw
15,10,True,True,False,7,draw
15,10,True,True,False,8,draw
15,10,True,True,False,9,draw
15,10,True,True,False,10,stand
15,11,False,False,False,-11,draw
15,11,False,False,False,-10,draw
15,11,False,False,False,-9,draw
15,11,False,False,False,-8,draw
15,11,False,False,False,-7,draw
15,11,False,False,False,-6,draw
15,11,False,False,False,-5,draw
15,11,False,False,False,-4,draw
15,11,False,False,False,-3,draw
15,11,False,False,False,-2,draw
15,11,False,False,False,-1,draw
15,11,False,False,False,0,draw
15,11,False,False,False,1,draw
15,11,False,False,False,2,draw
15,11,False,False,False,3,draw
15,11,False,False,False,4,draw
15,11,False,False,False,5,draw
15,11,False,False,False,6,draw
15,11,False,False,False,7,draw
15,11,False,False,False,8,draw
15,11,False,False,False,9,draw
15,11,False,False,False,10,draw
15,11,False,False,False,11,draw
15,11,False,True,False,-12,double
15,11,False,True,False,-11,draw
15,11,False,True,False,-10,draw
15,11,False,True,False,-9,draw
15,11,False,True,False,-8,draw
15,11,False,True,False,-7,draw
15,11,False,True,False,-6,draw
15,11,False,True,False,-5,draw
15,11,False,True,False,-4,draw
15,11,False,True,False,-3,draw
15,11,False,True,False,-2,draw
15,11,False,True,False,-1,draw
15,11,False,True,False,0,draw
15,11,False,True,False,1,draw
15,11,False,True,False,2,draw
15,11,False,True,False,3,draw
15,11,False,True,False,4,draw
15,11,False,True,False,5,draw
15,11,False,True,False,6,draw
15,11,False,True,False,7,draw
15,11,False,True,False,8,draw
15,11,False,True,False,9,draw
15,11,False,True,False,10,draw
15,11,False,True,False,11,draw
15,11,False,True,False,12,stand
15,11,False,True,False,13,stand
15,11,True,False,False,-7,stand
15,11,True,False,False,-6,stand
15,11,True,False,False,-5,stand
15,11,True,False,False,-4,draw
15,11,True,False,False,-3,stand
15,11,True,False,False,-2,draw
15,11,True,False,False,-1,draw
15,11,True,False,False,0,draw
15,11,True,False,False,1,draw
15,11,True,False,False,2,draw
15,11,True,False,False,3,draw
15,11,True,False,False,4,draw
15,11,True,False,False,5,draw
15,11,True,False,False,6,stand
15,11,True,False,False,7,draw
15,11,True,True,False,-11,draw
15,11,True,True,False,-10,draw
15,11,True,True,False,-9,stand
15,11,True,True,False,-8,draw
15,11,True,True,False,-7,draw
15,11,True,True,False,-6,draw
15,11,True,True,False,-5,draw
15,11,True,True,False,-4,draw
15,11,True,True,False,-3,draw
15,11,True,True,False,-2,draw
15,11,True,True,False,-1,draw
15,11,True,True,False,0,draw
15,11,True,True,False,1,draw
15,11,True,True,False,2,draw
15,11,True,True,False,3,draw
15,11,True,True,False,4,draw
15,11,True,True,False,5,draw
15,11,True,True,False,6,draw
15,11,True,True,False,7,draw
15,11,True,True,False,8,draw
15,11,True,True,False,9,draw
15,11,True,True,False,11,double
16,2,False,False,False,-9,draw
16,2,False,False,False,-8,draw
16,2,False,False,False,-7,stand
16,2,False,False,False,-6,draw
16,2,False,False,False,-5,draw
16,2,False,False,False,-4,draw
16,2,False,False,False,-3,draw
16,2,False,False,False,-2,draw
16,2,False,False,False,-1,draw
16,2,False,False,False,0,draw
16,2,False,False,False,1,draw
16,2,False,False,False,2,draw
16,2,False,False,False,3,draw
16,2,False,False,False,4,draw
16,2,False,False,False,5,draw
16,2,False,False,False,6,draw
16,2,False,False,False,7,draw
16,2,False,False,False,8,draw
16,2,False,False,False,9,draw
16,2,False,False,False,10,draw
16,2,False,False,False,11,draw
16,2,False,False,False,13,stand
16,2,False,True,False,-11,double
16,2,False,True,False,-10,draw
16,2,False,True,False,-9,double
16,2,False,True,False,-8,draw
16,2,False,True,False,-7,double
16,2,False,True,False,-6,double
16,2,False,True,False,-5,double
16,2,False,True,False,-4,double
16,2,False,True,False,-3,double
16,2,False,True,False,-2,double
16,2,False,True,False,-1,double
16,2,False,True,False,0,double
16,2,False,True,False,1,double
16,2,False,True,False,2,double
16,2,False,True,False,3,double
16,2,False,True,False,4,double
16,2,False,True,False,5,double
16,2,False,True,False,6,double
16,2,False,True,False,7,double
16,2,False,True,False,8,double
16,2,False,True,False,9,draw
16,2,False,True,False,10,double
16,2,False,True,False,11,stand
16,2,False,True,False,12,draw
16,2,False,True,True,-10,stand
16,2,False,True,True,-9,double
16,2,False,True,True,-8,split
16,2,False,True,True,-7,double
16,2,False,True,True,-6,stand
16,2,False,True,True,-5,draw
16,2,False,True,True,-4,double
16,2,False,True,True,-3,draw
16,2,False,True,True,-2,double
16,2,False,True,True,-1,double
16,2,False,True,True,0,draw
16,2,False,True,True,1,draw
16,2,False,True,True,2,double
16,2,False,True,True,3,draw
16,2,False,True,True,4,split
16,2,False,True,True,5,double
16,2,False,True,True,6,draw
16,2,False,True,True,7,draw
16,2,False,True,True,8,double
16,2,False,True,True,9,split
16,2,False,True,True,10,draw
16,2,True,False,False,-8,stand
16,2,True,False,False,-7,draw
16,2,True,False,False,-4,stand
16,2,True,False,False,-3,stand
16,2,True,False,False,-2,stand
16,2,True,False,False,-1,draw
16,2,True,False,False,0,stand
16,2,True,False,False,1,draw
16,2,True,False,False,2,stand
16,2,True,False,False,3,stand
16,2,True,False,False,4,draw
16,2,True,False,False,5,stand
16,2,True,False,False,6,stand
16,2,True,False,False,7,draw
16,2,True,False,False,8,draw
16,2,True,False,False,11,draw
16,2,True,True,False,-10,draw
16,2,True,True,False,-9,draw
16,2,True,True,False,-8,draw
16,2,True,True,False,-7,double
16,2,True,True,False,-6,stand
16,2,True,True,False,-5,double
16,2,True,True,False,-4,double
16,2,True,True,False,-3,double
16,2,True,True,False,-2,double
16,2,True,True,False,-1,double
16,2,True,True,False,0,double
16,2,True,True,False,1,double
16,2,True,True,False,2,double
16,2,True,True,False,3,double
16,2,True,True,False,4,double
16,2,True,True,False,5,double
16,2,True,True,False,6,double
16,2,True,True,False,7,double
16,2,True,True,False,8,double
16,2,True,True,False,9,draw
16,2,True,True,False,10,double
16,3,False,False,False,-10,draw
16,3,False,False,False,-9,stand
16,3,False,False,False,-8,draw
16,3,False,False,False,-7,stand
16,3,False,False,False,-6,draw
16,3,False,False,False,-5,draw
16,3,False,False,False,-4,draw
16,3,False,False,False,-3,draw
16,3,False,False,False,-2,draw
16,3,False,False,False,-1,draw
16,3,False,False,False,0,draw
16,3,False,False,False,1,draw
16,3,False,False,False,2,draw
16,3,False,False,False,3,draw
16,3,False,False,False,4,draw
16,3,False,False,False,5,draw
16,3,False,False,False,6,stand
16,3,False,False,False,7,draw
16,3,False,False,False,8,draw
16,3,False,False,False,9,draw
16,3,False,False,False,10,draw
16,3,False,False,False,11,stand
16,3,False,False,False,12,draw
16,3,False,False,False,13,stand
16,3,False,True,False,-11,draw
16,3,False,True,False,-10,stand
16,3,False,True,False,-9,stand
16,3,False,True,False,-8,draw
16,3,False,True,False,-7,double
16,3,False,True,False,-6,double
16,3,False,True,False,-5,draw
16,3,False,True,False,-4,double
16,3,False,True,False,-3,double
16,3,False,True,False,-2,double
16,3,False,True,False,-1,double
16,3,False,True,False,0,double
16,3,False,True,False,1,double
16,3,False,True,False,2,double
16,3,False,True,False,3,double
16,3,False,True,False,4,double
16,3,False,True,False,5,double
16,3,False,True,False,6,double
16,3,False,True,False,7,draw
16,3,False,True,False,8,double
16,3,False,True,False,9,double
16,3,False,True,False,10,draw
16,3,False,True,False,11,draw
16,3,False,True,True,-9,double
16,3,False,True,True,-8,stand
16,3,False,True,True,-7,double
16,3,False,True,True,-6,draw
16,3,False,True,True,-5,double
16,3,False,True,True,-4,double
16,3,False,True,True,-3,draw
16,3,False,True,True,-2,double
16,3,False,True,True,-1,double
16,3,False,True,True,0,double
16,3,False,True,True,1,double
16,3,False,True,True,2,double
16,3,False,True,True,3,double
16,3,False,True,True,4,double
16,3,False,True,True,5,double
16,3,False,True,True,6,double
16,3,False,True,True,7,stand
16,3,False,True,True,8,draw
16,3,False,True,True,9,double
16,3,False,True,True,10,stand
16,3,False,True,True,11,split
16,3,True,False,False,-7,draw
16,3,True,False,False,-6,stand
16,3,True,False,False,-5,draw
16,3,True,False,False,-4,draw
16,3,True,False,False,-3,stand
16,3,True,False,False,-2,draw
16,3,True,False,False,-1,stand
16,3,True,False,False,0,stand
16,3,True,False,False,1,stand
16,3,True,False,False,2,stand
16,3,True,False,False,3,draw
16,3,True,False,False,4,draw
16,3,True,False,False,5,draw
16,3,True,False,False,7,draw
16,3,True,False,False,8,draw
16,3,True,True,False,-11,draw
16,3,True,True,False,-9,draw
16,3,True,True,False,-8,stand
16,3,True,True,False,-7,draw
16,3,True,True,False,-6,draw
16,3,True,True,False,-5,double
